area_type,location,size,total_sqft,bath,balcony,price
2,Hebbal Kempapura,3,1785,3.0,0.0,165.0
0,Malleshwaram,3,2475,4.0,3.0,300.0
0,Thanisandra,3,1930,4.0,2.0,120.0
0,4th Phase JP Nagar,2,600,4.0,1.0,70.0
1,Kadugondanahalli,2,800,1.0,0.0,45.0
2,Kumaraswami Layout,4,2450,3.0,2.0,110.0
1,akshaya nagar t c palya,4,1200,4.0,0.0,120.0
0,Bannerghatta Road,3,1920,3.0,3.0,122.0
0,Kothannur,2,1085,2.0,2.0,34.2
0,Thanisandra,1,760,1.0,2.0,50.4
2,Sahakara Nagar,2,1201,2.0,3.0,80.0
0,Electronic City,3,1615,3.0,2.0,97.0
0,Budigere,3,1991,4.0,2.0,100.0
0,Kasavanhalli,2,1377,2.0,2.0,80.0
0,Cunningham Road,3,2880,3.0,2.0,560.0
1,Laxmi Sagar Layout,3,1892,3.0,2.0,200.0
2,Shivaji Nagar,3,2176,3.0,3.0,348.0
0,Thanisandra,1,663,1.0,0.0,32.82
2,Electronic City,2,1165,2.0,1.0,33.65
0,Talaghattapura,3,3554,4.0,1.0,340.0
0,Thanisandra,2,1260,2.0,1.0,45.5
2,Volagerekallahalli,2,1095,2.0,1.0,39.0
0,KR Garden,2,1050,2.0,2.0,65.0
0,Seegehalli,2,1176,2.0,2.0,50.0
0,Thanisandra,3,1801,3.0,2.0,115.0
0,Whitefield,2,1315,2.0,3.0,55.0
0,Parappana Agrahara,2,1194,2.0,2.0,46.0
1,NRI Layout,2,2400,2.0,1.0,125.0
0,Uttarahalli,3,1308,2.0,3.0,53.0
1,Sarjapur  Road,4,4250,4.0,2.0,610.0
0,Thanisandra,3,1806,6.0,2.0,116.0
2,Thanisandra,4,3671,4.0,1.0,220.0
0,Hoodi,3,2144,3.0,2.0,140.0
2,Hoskote,2,1065,2.0,3.0,33.75
0,Balagere,2,1205,2.0,1.0,67.0
0,Uttarahalli,2,1160,2.0,2.0,40.58
1,Kanaka Nagar,4,750,4.0,2.0,90.0
0,Parappana Agrahara,2,1194,2.0,2.0,47.0
1,mvj engineering college,3,1200,3.0,1.0,56.53
0,2nd Phase Judicial Layout,3,1681,3.0,3.0,69.0
2,Bommasandra Industrial Area,2,1130,2.0,1.0,32.64
0,Iblur Village,4,3633,5.0,1.0,335.0
2,Kanakpura Road,3,1843,3.0,2.0,90.0
2,Bommasandra Industrial Area,2,1065,2.0,1.0,30.75
0,Thubarahalli,3,1885,3.0,2.0,85.52
0,R.T. Nagar,2,1500,2.0,2.0,45.0
0,Panathur,2,1210,2.0,2.0,69.0
0,TC Palaya,2,1126,2.0,1.0,39.4
0,Rayasandra,3,1357,2.0,2.0,59.0
0,Whitefield,3,1451,2.0,2.0,46.4
1,Kodigehaali,4,1600,3.0,3.0,185.0
0,Hennur Road,2,950,2.0,1.0,55.0
2,Bellandur,2,960,2.0,2.0,48.0
0,2nd Block Bel Layout,3,1625,3.0,3.0,92.0
1,Kaggalipura,3,2200,4.0,1.0,150.0
0,Ambalipura,3,1607,2.0,2.0,112.0
0,Kanakpura Road,2,900,2.0,1.0,46.29
2,Shree Ananth Nagar Layout,2,1080,2.0,2.0,38.0
0,Cooke Town,3,2300,3.0,1.0,250.0
0,Hosa Road,4,1708,3.0,0.0,64.05
2,Yeshwanthpur,6,2500,5.0,2.0,185.0
0,Bellandur,3,1690,2.0,2.0,116.0
2,RR Layout,5,2100,3.0,0.0,145.0
0,4th Block Koramangala,2,1269,2.0,2.0,97.0
0,Haralur Road,2,1243,2.0,2.0,46.0
2,Haralur Road,3,1890,3.0,2.0,84.0
2,Electronic City Phase II,2,1165,2.0,1.0,33.64
0,BTM Layout,2,1196,2.0,2.0,56.81
0,Parappana Agrahara,2,1194,2.0,2.0,47.0
0,Old Madras Road,3,1630,3.0,2.0,110.0
0,Whitefield,2,1063,2.0,1.0,42.52
0,Shikaripalya,2,1025,2.0,1.0,39.98
0,Chikkabanavar,2,1067,2.0,1.0,38.0
0,Kanakpura Road,2,1299,2.0,1.0,89.63
0,Panathur,2,1343,2.0,1.0,76.0
0,Electronics City Phase 1,3,1330,2.0,2.0,44.0
0,Mallasandra,3,1524,2.0,3.0,72.0
0,Lingadheeranahalli,4,2236,4.0,2.0,153.0
0,Raja Rajashweri Nagar,3,1410,2.0,2.0,45.12
0,Kothanur,3,1581,3.0,3.0,76.0
0,Balagere,2,1205,2.0,1.0,79.0
0,Thyagaraja Nagar,3,1270,2.0,2.0,95.25
0,VHBCS Layout,3,1353,2.0,2.0,110.0
1,Jinkethimmanahalli,2,1200,2.0,1.0,68.0
0,basaveshwarnagar,3,1250,2.0,1.0,70.0
0,Sarjapur  Road,3,1157,2.0,1.0,69.0
2,Sarjapur  Road,2,1000,2.0,2.0,40.0
2,Yelahanka,1,602,1.0,1.0,33.0
2,Malleshwaram,5,3000,4.0,0.0,900.0
0,Hoodi,2,1108,2.0,0.0,66.46
0,Thyagaraja Nagar,2,1040,2.0,1.0,68.0
0,Sarjapur,2,1451,2.0,1.0,87.0
0,Raja Rajeshwari Nagar,2,1196,2.0,2.0,40.54
0,Kanakpura Road,1,850,1.0,1.0,37.32
0,Kanaka Nagar,2,900,2.0,1.0,40.0
0,Kudlu,1,720,1.0,1.0,33.0
0,Thanisandra,3,1573,3.0,2.0,115.0
0,Sarjapur  Road,2,1026,2.0,1.0,60.8
0,CV Raman Nagar,3,1400,2.0,2.0,78.0
2,Electronic City Phase II,3,1400,2.0,2.0,40.44
2,Banashankari Stage III,4,2100,3.0,1.0,147.0
0,Sarjapur  Road,2,1150,2.0,1.0,48.5
0,Raja Rajeshwari Nagar,3,1500,3.0,2.0,88.0
0,Malleshwaram,3,2400,3.0,2.0,380.0
1,HRBR Layout,3,1200,3.0,2.0,240.0
0,Kothanur,3,1790,3.0,2.0,105.0
0,Ramagondanahalli,2,1125,2.0,2.0,75.0
0,Marathahalli,2,1100,2.0,1.0,50.0
2,Banaswadi,2,1105,2.0,2.0,57.0
0,Thanisandra,2,1110,2.0,2.0,46.5
0,Dasanapura,1,708,1.0,1.0,41.0
0,Kudlu,2,1027,2.0,2.0,44.0
0,"Banashankari 3rd stage, Vivekanandanagar",3,1600,3.0,1.0,100.0
0,Thigalarapalya,4,3122,6.0,2.0,250.0
0,Sarjapur  Road,2,1205,2.0,2.0,37.0
0,5th Phase JP Nagar,3,1450,2.0,2.0,73.0
1,Thyagaraja Nagar,4,750,4.0,2.0,125.0
1,Annaiah Reddy Layout,1,540,1.0,0.0,22.0
2,Dasarahalli,2,1200,2.0,2.0,42.0
1,Nagarbhavi,5,1200,5.0,1.0,260.0
0,Kalena Agrahara,3,1837,2.0,2.0,95.0
0,Whitefield,2,1346,2.0,1.0,76.01
2,Balagere,2,1012,2.0,1.0,68.0
0,Atmananda Colony,2,1125,2.0,2.0,55.0
0,Kaggadasapura,3,1500,2.0,2.0,60.0
0,Harlur,2,1197,2.0,1.0,79.9
0,Chandapura,3,1230,2.0,2.0,31.37
0,BTM 2nd Stage,2,1100,2.0,2.0,47.0
0,Channasandra Layout,3,1563,2.0,2.0,52.0
1,4th Block Jayanagar,7,2240,4.0,1.0,700.0
0,Hebbal Kempapura,4,3729,4.0,2.0,384.0
1,Sarjapur  Road,3,1600,3.0,1.0,120.0
0,Green Glen Layout,3,1715,3.0,3.0,120.0
2,Bannerghatta Road,4,2400,4.0,1.0,180.0
0,Ramagondanahalli,2,1151,2.0,2.0,42.5
1,Banaswadi,6,1200,6.0,2.0,220.0
2,Uttarahalli,2,1123,2.0,2.0,60.0
0,Whitefield,2,1276,2.0,1.0,69.5
0,Yelahanka,2,1315,2.0,3.0,77.0
0,Poorna Pragna Layout,3,1270,2.0,2.0,50.79
0,R.T. Nagar,2,1325,2.0,2.0,52.0
0,Varthur,3,1600,3.0,2.0,63.2
0,Jakkur,3,1660,3.0,2.0,104.0
0,Kodichikkanahalli,2,1299,2.0,3.0,58.0
0,Haralur Road,2,953,2.0,1.0,90.0
0,Gunjur,2,1457,2.0,3.0,60.0
0,Varthur,2,1000,1.0,1.0,65.0
2,Mallasandra,3,1100,2.0,3.0,76.3
0,Yelahanka,3,1075,2.0,1.0,33.53
0,Kanakpura Road,3,1450,3.0,3.0,51.0
0,Iblur Village,5,5515,6.0,2.0,425.0
0,Bellandur,1,950,1.0,1.0,40.0
1,Basaveshwara Nagar,5,1200,3.0,1.0,180.0
0,Amam Enclave Layout,2,1013,2.0,2.0,60.0
0,Hennur Road,2,1140,2.0,2.0,56.0
0,4th T block Jayanagar,3,2100,3.0,3.0,220.0
0,Yelahanka,3,1430,3.0,1.0,61.0
1,Ilyas Nagar,4,600,3.0,0.0,95.0
3,Anantapura,3,1600,3.0,2.0,77.0
0,Ayappa Nagar,2,1190,2.0,1.0,48.0
0,Ashwath Nagar,3,1625,3.0,2.0,95.0
0,Classic Paradise Layout,2,1210,2.0,2.0,53.0
0,Lakshminarayana Pura,3,1615,3.0,2.0,150.0
0,Kalena Agrahara,2,1180,2.0,2.0,85.0
1,Nagasandra,2,1500,2.0,0.0,91.0
2,Bellandur,2,850,2.0,1.0,45.0
0,Kothanur,2,1130,2.0,2.0,55.0
0,CV Raman Nagar,2,907,2.0,2.0,38.0
2,HRBR Layout,2,1300,2.0,3.0,90.0
0,Hennur Road,3,1891,3.0,1.0,110.0
0,Hennur Road,3,1735,3.0,3.0,78.0
0,Bisuvanahalli,3,1075,2.0,1.0,33.0
2,Kumaraswami Layout,7,2040,4.0,3.0,123.0
0,Uttarahalli,3,1590,3.0,2.0,57.0
1,Jayanti Nagar,5,1600,5.0,2.0,140.0
2,Doddakammanahalli,2,1160,2.0,3.0,55.0
0,Tasker Town,2,930,1.0,1.0,55.0
2,Devanahalli,2,1010,2.0,1.0,58.0
0,Electronic City,2,1221,2.0,2.0,68.0
1,Banashankari,4,2400,4.0,3.0,470.0
0,Hoodi,2,1108,2.0,1.0,87.48
1,Vidyaranyapura,4,1000,4.0,2.0,120.0
0,Sarjapur  Road,2,1370,2.0,1.0,70.0
0,Banashankari Stage V,2,920,2.0,1.0,41.5
0,Bhoganhalli,2,1277,2.0,1.0,79.89
0,Horamavu Agara,2,1213,2.0,2.0,38.1
0,Singasandra,3,1653,3.0,2.0,85.0
1,Sarjapur,4,2400,3.0,3.0,140.0
0,1st Block Koramangala,4,3000,5.0,3.0,500.0
1,Kothanur,4,1600,4.0,3.0,250.0
0,Kanakpura Road,3,1570,3.0,2.0,68.0
0,Nallurhalli,2,1053,2.0,3.0,44.0
0,Hoysalanagar,3,1325,2.0,3.0,56.0
0,manyata,2,1169,2.0,1.0,50.11
0,Badavala Nagar,2,1274,2.0,1.0,90.0
0,Whitefield,2,1317,2.0,2.0,52.0
2,Lakshminarayana Pura,2,1195,2.0,1.0,75.0
0,Kammasandra,2,940,2.0,2.0,35.0
2,Budigere,3,1820,3.0,2.0,95.5
0,Kanakpura Road,3,1450,3.0,3.0,53.6
2,Whitefield,3,1615,3.0,0.0,96.9
2,Nagarbhavi,3,2200,2.0,3.0,99.0
0,Subramanyapura,2,985,2.0,1.0,62.5
2,Electronics City Phase 1,2,1116,2.0,1.0,33.0
0,Attibele,2,656,2.0,1.0,25.0
0,Kaggadasapura,2,1105,2.0,1.0,39.5
0,Whitefield,2,1220,2.0,1.0,55.0
2,Hoodi,3,1400,3.0,2.0,74.0
2,Bhuvaneswari Nagar,4,2400,3.0,0.0,185.0
1,Anandapura,3,850,3.0,0.0,63.0
2,Uttarahalli,2,1000,2.0,1.0,35.0
0,Bannerghatta Road,3,1660,3.0,3.0,80.0
0,Uttarahalli,3,1330,2.0,1.0,57.0
0,Old Madras Road,2,1165,2.0,1.0,52.0
0,Budigere,2,1153,2.0,2.0,56.0
2,Bannerghatta Road,2,1270,2.0,2.0,45.0
0,2nd Phase JP Nagar,2,1070,2.0,2.0,38.0
0,Banashankari Stage III,3,1420,2.0,2.0,95.0
1,Kothanur,4,1600,5.0,0.0,130.0
0,Langford Town,2,2031,2.0,2.0,200.0
0,Bellandur,2,1454,2.0,1.0,90.0
0,Whitefield,2,1116,2.0,3.0,48.76
1,Maruthi Sevanagar,4,2000,3.0,1.0,180.0
0,Sarjapur  Road,2,1346,2.0,1.0,74.03
0,Hessarghatta,2,1062,2.0,1.0,50.0
0, Mysore Highway,1,700,1.0,1.0,25.5
0,JP Nagar,2,1405,2.0,1.0,99.0
2,Doddathoguru,2,1100,2.0,2.0,50.0
1,Chikka Tirupathi,3,2153,4.0,3.0,120.0
1,Kammagondahalli,3,1200,3.0,2.0,120.0
0,Ulsoor,3,2135,3.0,2.0,170.0
0,Uttarahalli,2,1125,2.0,1.0,47.0
0,2nd Phase Judicial Layout,3,1350,2.0,2.0,47.25
2,Pai Layout,2,1068,2.0,3.0,48.0
0,Doddathoguru,2,940,2.0,1.0,32.9
0,Hosa Road,2,1063,2.0,1.0,32.79
0,Brookefield,2,1382,2.0,2.0,84.5
0,Harlur,2,936,2.0,1.0,45.0
0,KR Puram,3,1400,2.0,3.0,60.0
0,Sarjapur  Road,1,475,1.0,1.0,26.0
0,LIC Colony,2,1200,2.0,1.0,115.0
0,Glass Factory Layout,3,1450,3.0,3.0,65.0
0,Kudlu,2,1162,2.0,1.0,52.0
0,Hosa Road,2,1161,2.0,1.0,48.75
0,Brookefield,2,1260,2.0,1.0,70.0
1,Billekahalli,4,1672,3.0,2.0,190.0
1,Seegehalli,3,3000,4.0,2.0,240.0
0,Murugeshpalya,3,1500,2.0,0.0,70.0
0,Dollars Colony,3,2000,3.0,3.0,200.0
1,Thyagaraja Nagar,1,1675,1.0,0.0,241.0
1,Electronic City,3,1200,3.0,2.0,150.0
0,Nagarbhavi,2,1100,2.0,2.0,46.2
0,Whitefield,3,1400,2.0,3.0,56.0
0,Ramagondanahalli,3,2257,3.0,2.0,155.0
0,Budigere,2,1153,2.0,2.0,56.5
0,Sarjapur  Road,2,1197,2.0,1.0,56.86
0,Siddapura,2,1150,2.0,2.0,90.0
0,Akshayanagara East,1,595,1.0,1.0,40.0
0,Hoodi,3,1837,3.0,1.0,110.0
0,Bellandur,3,1830,3.0,3.0,91.86
0,Green Glen Layout,3,1715,3.0,3.0,115.0
0,Electronic City,2,970,2.0,1.0,35.0
1,Hebbal Kempapura,4,1200,3.0,2.0,148.0
2,NRI Layout,4,2700,5.0,1.0,95.75
1,Siddapura,3,5480,4.0,2.0,400.0
2,Vidyaranyapura,4,2400,5.0,1.0,135.0
0,Sarjapur  Road,4,3040,4.0,2.0,135.0
0,Raja Rajeshwari Nagar,2,1168,2.0,1.0,66.0
0,Begur Road,2,1160,2.0,2.0,36.54
2,Mallappa Layout,3,1500,3.0,2.0,75.0
1,Kumaraswami Layout,2,600,2.0,1.0,72.0
1,5th Phase JP Nagar,8,1200,7.0,3.0,250.0
0,ITPL,2,850,2.0,1.0,25.4
0,Ramamurthy Nagar,2,935,2.0,2.0,39.0
1,Ullal Road,5,1200,5.0,1.0,235.0
0,Doddaballapur,1,654,1.0,1.0,49.0
2,Domlur,3,1650,3.0,1.0,180.0
1,Dodsworth Layout,3,5656,5.0,0.0,499.0
0,Vinayak Nagar,2,1300,2.0,1.0,33.0
0,Kaggalipura,2,950,2.0,1.0,60.0
0,Silk Board,3,1250,3.0,2.0,54.0
0,Doddakallasandra,2,1072,2.0,1.0,42.87
0,Ankappa Layout,3,1425,2.0,2.0,65.0
2,Uttarahalli,2,1165,1.0,0.0,42.09
0,Kathriguppe,3,1390,2.0,2.0,69.49
2,Kalena Agrahara,3,1510,3.0,2.0,78.0
0,Thanisandra,2,1305,2.0,2.0,90.0
1,Vidyaranyapura,6,1200,6.0,2.0,170.0
2,Kodigehaali,2,866,2.0,2.0,32.0
0,Hulimavu,2,1231,2.0,1.0,84.5
0,Sompura,3,1360,2.0,3.0,45.0
0,Yeshwanthpur,3,2500,3.0,3.0,138.0
0,Whitefield,2,1140,2.0,3.0,55.0
0,Kanakpura Road,1,525,1.0,1.0,30.0
0,Whitefield,2,1295,2.0,1.0,64.5
0,Hormavu,2,1020,2.0,2.0,45.75
1,Sidedahalli,2,1200,1.0,0.0,50.0
0,Vidyaranyapura,2,1100,2.0,1.0,41.0
1,Bannerghatta Road,4,4723,4.0,3.0,500.0
0,Kothannur,2,820,2.0,2.0,37.0
1,Sarjapur,4,3508,4.0,1.0,386.0
1,Versova Layout,4,3700,4.0,2.0,400.0
0,Kalena Agrahara,2,1354,2.0,2.0,70.0
0,Basavangudi,4,2453,3.0,2.0,250.0
0,Garudachar Palya,2,1154,2.0,1.0,51.8
0,7th Phase JP Nagar,3,1680,2.0,3.0,92.0
0,Electronics City Phase 1,2,1205,2.0,2.0,60.0
2,Raja Rajeshwari Nagar,3,1400,2.0,2.0,86.0
3,Doopanahalli,3,1625,3.0,1.0,150.0
2,Electronic City,3,1500,3.0,1.0,73.0
0,Bannerghatta Road,3,1520,2.0,3.0,80.0
2,3rd Stage Raja Rajeshwari Nagar,2,1300,3.0,1.0,65.0
0,Manayata Tech Park,2,1150,2.0,2.0,47.0
0,Kadugodi,3,1762,3.0,3.0,109.0
0,Budigere,2,1153,2.0,2.0,58.0
0,Yelahanka,4,2650,4.0,1.0,223.0
0,Sompura,3,1350,2.0,2.0,47.0
0,Billekahalli,2,950,2.0,2.0,56.0
0,Jakkur,3,3295,3.0,3.0,310.0
0,Coconut Grove Layout,3,1515,3.0,3.0,80.5
0,Neeladri Nagar,2,1100,2.0,2.0,30.0
0,Byrasandra,2,1250,2.0,2.0,65.0
2,HBR Layout,2,1200,2.0,0.0,120.0
0,5th Phase JP Nagar,7,2500,8.0,3.0,95.0
1,Hoskote,4,1200,4.0,2.0,100.0
0,Yelahanka,3,1355,2.0,2.0,51.5
0,Dominic Layout,3,1115,3.0,1.0,39.14
0,8th Phase JP Nagar,3,1275,3.0,2.0,45.0
0,Padmanabhanagar,3,2051,3.0,2.0,170.0
0,BTM Layout,3,1470,2.0,2.0,99.0
0,Silver Springs Layout,3,1550,2.0,3.0,70.0
2,Bannerghatta Road,3,1270,2.0,1.0,73.0
0,Bhoganhalli,4,2119,4.0,2.0,111.0
0,Hebbal Kempapura,3,1600,3.0,3.0,170.0
0,Kudlu Gate,3,1320,2.0,2.0,50.0
0,Tejaswini Nagar,3,1410,2.0,1.0,54.0
0,Whitefield,2,1200,2.0,3.0,70.0
0,Chennammana Kere,3,1705,2.0,1.0,86.96
0,Electronic City,2,995,2.0,1.0,48.0
2,Horamavu Banaswadi,2,1081,2.0,1.0,52.0
0,Parappana Agrahara,2,1194,2.0,2.0,46.0
0,Sonnenahalli,1,605,1.0,1.0,30.24
2,Yelahanka,1,567,1.0,1.0,25.0
0,Rajaji Nagar,2,1718,3.0,2.0,275.0
1,2nd Stage Nagarbhavi,3,600,5.0,1.0,135.0
0,Green Glen Layout,3,1715,3.0,2.0,105.0
0,Bannerghatta Road,3,1846,3.0,2.0,120.0
1,Coconut Garden,3,600,3.0,1.0,90.0
0,Whitefield,2,1015,2.0,3.0,56.0
0,Thanisandra,2,1100,2.0,1.0,36.0
0,Thanisandra,3,1965,4.0,2.0,125.0
0,NGR Layout,2,1021,2.0,2.0,45.9
0,Haralur Road,2,1230,2.0,1.0,67.65
0,Uttarahalli,2,1260,2.0,2.0,55.0
1,Indira Nagar,4,2400,4.0,1.0,700.0
0,Lingadheeranahalli,3,1894,4.0,1.0,114.0
1,2nd Stage Nagarbhavi,6,1500,4.0,2.0,233.0
0,Jakkur,3,1950,3.0,2.0,131.0
0,Sector 2 HSR Layout,2,1231,2.0,3.0,66.0
0,Mahadevpura,2,1236,2.0,1.0,58.0
2,R.T. Nagar,4,1800,3.0,0.0,120.0
0,KAMAKIYA,3,1650,3.0,2.0,135.0
1,Kirloskar Layout,5,750,3.0,1.0,88.0
0,Begur,3,1443,2.0,2.0,70.0
1,Ramamurthy Nagar,4,886,4.0,2.0,120.0
0,Wheelers Road,2,925,2.0,1.0,68.0
0,Chandapura,3,1305,3.0,1.0,33.28
0,Alfa Garden Layout,2,1190,2.0,2.0,46.41
0,Uttarahalli,2,1284,2.0,2.0,53.36
1,MM Layout,4,350,3.0,1.0,45.0
1,Palace Guttahalli,3,875,3.0,1.0,115.0
2,Chikkalasandra,2,1325,2.0,1.0,59.0
1,Sector 6 HSR Layout,6,2400,5.0,2.0,750.0
0,Kudlu Gate,2,1183,2.0,1.0,79.54
2,Rajiv Gandhi Nagar,3,1750,3.0,2.0,100.0
0,Doddagubbi,1,747,1.0,2.0,27.0
0,Electronic City,2,1342,2.0,1.0,90.0
0,Motappa Layout,2,1113,2.0,1.0,52.0
0,Devarabeesana Halli,3,1738,3.0,2.0,110.0
0,Hebbal,4,2790,4.0,3.0,198.0
0,Hebbal,2,1162,2.0,1.0,59.0
0,Parappana Agrahara,2,1194,2.0,2.0,46.0
2,Sarjapur  Road,3,1857,4.0,3.0,155.0
0,Rajaji Nagar,2,1763,3.0,2.0,240.0
0,Uttarahalli,2,1150,2.0,1.0,45.99
1,Koramangala,4,2400,5.0,3.0,550.0
0,Chikkalasandra,2,1290,2.0,2.0,72.0
2,HBR Layout,2,900,2.0,1.0,145.0
2,Sanjay nagar,2,1150,2.0,0.0,70.0
1,Banashankari,3,1040,2.0,1.0,109.0
0,Yeshwanthpur,2,1160,2.0,2.0,64.08
0,Soundarya Layout,2,900,2.0,2.0,27.0
1,Sarjapur  Road,4,1750,3.0,1.0,185.0
2,Electronic City,3,1320,2.0,1.0,38.12
0,Lingadheeranahalli,4,2240,4.0,2.0,160.0
0,Electronics City Phase 1,2,891,2.0,1.0,26.0
1,Udaya Nagar,5,1000,4.0,3.0,80.0
0,Ambedkar Nagar,3,1852,3.0,2.0,125.0
0,Chandapura,3,1323,2.0,1.0,42.0
0,Vittasandra,2,1404,2.0,1.0,67.5
2,Dodda Nekkundi,2,1370,2.0,2.0,60.0
0,Uttarahalli,3,1385,2.0,2.0,48.48
0,Gollarapalya Hosahalli,2,1129,2.0,1.0,50.0
0,Mahalakshmi Layout,3,1876,3.0,1.0,150.0
0,Brooke Bond First Cross,3,1720,3.0,1.0,95.0
1,Jalahalli East,4,1200,4.0,1.0,80.0
0,Mysore Road,2,1175,2.0,2.0,86.68
0,Nagawara Junction,1,500,1.0,2.0,51.0
1,Dasappa Layout,5,1200,5.0,2.0,85.0
2,Electronic City Phase II,1,1200,1.0,0.0,295.0
0,Hosa Road,3,1893,3.0,2.0,130.0
0,Whitefield,3,1430,3.0,2.0,52.0
2,Green View Layout,2,850,2.0,2.0,45.0
0,CV Raman Nagar,2,1392,2.0,1.0,110.0
0,Kanakpura Road,3,1938,3.0,3.0,105.0
0,Chennammanakere Achukattu,2,1020,2.0,2.0,52.0
1,"beml layout, basaveshwara nagar",3,2400,2.0,1.0,360.0
0,HBR Layout,3,1832,3.0,2.0,160.0
0,Konanakunte,3,1423,2.0,2.0,85.0
0,Jakkur,2,1432,2.0,1.0,85.0
1,2nd Block Hrbr Layout,4,1350,4.0,3.0,235.0
1,BTM 2nd Stage,8,1500,6.0,0.0,270.0
0,CV Raman Nagar,3,1480,3.0,2.0,65.0
0,Kanakpura Road,3,1843,3.0,2.0,96.2
1,Lingarajapuram,3,760,4.0,2.0,95.0
0,Hulimavu,3,1916,2.0,1.0,150.0
0,Hennur,2,1255,2.0,1.0,55.5
0,Yelenahalli,2,1160,2.0,2.0,44.08
0,Old Madras Road,2,2640,2.0,1.0,170.0
0,Bommanahalli,2,1160,2.0,3.0,53.0
2,Lakshminarayana Pura,2,1200,2.0,1.0,80.0
0,7th Phase JP Nagar,2,1100,2.0,1.0,44.0
3,Ramagondanahalli,3,1500,3.0,3.0,100.0
0,Electronic City Phase II,3,1336,2.0,3.0,50.35
2,Choodasandra,2,1065,2.0,1.0,46.0
0,Hebbal,2,1294,2.0,1.0,115.0
0,Rachenahalli,3,1550,3.0,2.0,68.5
0,Whitefield,2,1216,2.0,1.0,75.0
0,Bank Of Baroda Colony,2,1005,2.0,2.0,40.0
0,7th Phase JP Nagar,3,1430,2.0,1.0,102.0
0,Frazer Town,4,4100,4.0,3.0,660.0
0,Hoodi,3,1660,3.0,2.0,125.0
0,Thanisandra,3,1430,2.0,3.0,56.0
0,Hennur Road,3,1470,2.0,1.0,75.0
0,Jalahalli,2,1045,2.0,1.0,76.77
2,Anjanapura,2,950,2.0,0.0,30.0
0,Doddathoguru,3,1382,3.0,1.0,65.0
0,BTM 2nd Stage,2,930,2.0,2.0,46.0
0,Sarjapur  Road,3,1660,2.0,2.0,116.0
0,Vijinapura,2,1290,2.0,2.0,71.95
2,Whitefield,3,1010,2.0,1.0,45.0
0,Dodda Nekkundi,2,1200,2.0,2.0,71.0
2,3rd Block Hrbr Layout,3,1650,3.0,2.0,140.0
0,Budigere,3,1636,3.0,2.0,88.0
0,Rajaji Nagar,3,2367,3.0,2.0,320.0
0,Budigere,2,1153,2.0,2.0,56.55
0,LB Shastri Nagar,2,1200,2.0,1.0,47.0
0,HSR Layout,3,1844,3.0,1.0,89.0
0,Begur Road,2,1215,2.0,1.0,43.75
0,Sarjapur  Road,2,1194,2.0,1.0,57.0
2,Chennappa Layout,2,1220,2.0,2.0,52.0
2,1st Block HBR Layout,4,3150,4.0,2.0,150.0
0,Kanakpura Road,1,525,1.0,1.0,26.0
0,Bommasandra,2,955,2.0,1.0,37.97
0,Magadi Road,2,884,2.0,1.0,48.0
0,Kathriguppe,2,1250,2.0,1.0,68.75
0,Bommasandra Industrial Area,2,7000,2.0,1.0,135.0
1,Dodda Nekkundi,3,2400,4.0,2.0,300.0
0,Harlur,4,2990,4.0,1.0,225.0
0,Bellandur,2,1195,2.0,1.0,52.0
0,Sadhguru Layout,1,2559,1.0,1.0,55.0
2,Begur,2,1200,2.0,1.0,33.0
0,Sarjapur  Road,2,984,2.0,1.0,45.75
0,Bommasandra,2,1089,2.0,1.0,40.0
0,Hennur Road,2,1165,2.0,1.0,52.0
0,Chandapura,1,410,1.0,1.0,10.0
0,Hennur,3,1482,3.0,1.0,110.0
2,Ramamurthy Nagar,2,1200,2.0,1.0,68.0
0,Kanakapura,3,1938,3.0,3.0,113.0
0,Hormavu,3,1166,2.0,2.0,34.97
0,Chikkalasandra,3,1275,2.0,2.0,55.46
0,Mico Layout,2,1140,2.0,2.0,43.0
1,Hegde Nagar,4,3734,5.0,1.0,430.0
0,Tejaswini Nagar,1,720,1.0,2.0,28.0
1,Nagarbhavi,3,1200,3.0,2.0,228.0
2,Richards Town,2,1100,2.0,1.0,90.0
0,Sector 7 HSR Layout,2,1162,2.0,2.0,98.77
2,Ramamurthy Nagar,1,540,1.0,0.0,35.0
0,Rachenahalli,3,1550,2.0,2.0,73.5
1,Ullal Road,5,1200,5.0,1.0,130.0
0,Chikbasavanapura,2,1220,2.0,2.0,60.0
0,Doddathoguru,2,964,2.0,1.0,62.0
2,"Electronic City Phase 1, ",3,1500,3.0,2.0,50.0
0,Sarjapur  Road,3,1347,2.0,1.0,44.0
2,Bannerghatta Road,4,3000,4.0,2.0,140.0
0,Bannerghatta,2,1120,2.0,1.0,42.5
0,Lake City,1,600,1.0,1.0,22.8
0,Whitefield,3,2321,4.0,1.0,157.0
0,Bhagyalakshmi Avenue,1,540,1.0,2.0,24.0
2,Hebbal,2,1150,2.0,1.0,57.0
2,Sonnenahalli,3,1484,3.0,1.0,75.0
0,Byagadadhenahalli,2,620,2.0,1.0,23.0
0,Dodda Banaswadi,3,1650,3.0,2.0,78.0
0,Chuchangatta Colony,3,1250,3.0,2.0,44.0
0,Hanuman Nagar,3,2072,3.0,2.0,108.0
0,Sarjapur  Road,2,1105,2.0,2.0,40.0
0,Vidyaranyapura,2,1200,2.0,2.0,60.5
2,Kumaraswami Layout,7,3100,7.0,3.0,145.0
